speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory,region,year,country,temperature,precipitation,humidity,wind_speed,land_cover_type,habitat_loss_index,arrival_date,departure_date,migration_distance_km,route_complexity_score,stopover_count,avg_stopover_duration_days,migration_type,climate_zone
ribgul,Ring-billed Gull,Larus delawarensis,L11409084,Snake River--3 mile rapids (Asotin Co.),2022-08-16,4.0,46.3052535,-117.0093727,True,False,False,S216499865,,US-WA,2022,IN,27.790554367500338,4.5473714746545815,54.99487964972681,2.847079633642763,Wetlands,0.6085046129707865,2022-03-12,2022-04-11,889.6956629622161,0.40479159432053424,2,6.8605155021437545,Short-distance,Temperate
ribgul,Ring-billed Gull,Larus delawarensis,L1396692,George Freer Memorial Beach,2022-05-28,10.0,41.9102459,-73.9727658,True,False,False,S216505595,,US-NY,2022,IN,13.962583827193862,2.2710589125399676,58.456809690460226,9.373994886338602,Grassland,0.6258583970701171,2022-02-28,2022-05-18,934.1607707965708,0.09669838554633725,1,3.0567263293606994,Altitudinal,Temperate
ribgul,Ring-billed Gull,Larus delawarensis,L1781496,Walt Disney World--Seven Seas Lagoon,2023-04-06,16.0,28.4106351,-81.5826998,True,False,False,S216511542,,US-FL,2023,US,19.178762006713058,6.032020702904752,69.6787627207149,10.771760263334505,Urban,0.13045348717736083,2023-02-16,2023-04-09,1420.472143201454,0.49545169144140633,7,9.322918177923116,Long-distance,Temperate
evegro,Evening Grosbeak,Coccothraustes vespertinus,L17839292,"49 Drew Lane, Chateaugay, New York, US (44.838, -74.04)",2024-06-16,1.0,44.8381898,-74.0399963,True,False,True,S216509427,,US-NY,2024,US,21.63994939209833,1.1405771853592492,52.4269910463713,18.806973706983335,Wetlands,0.30095771555867246,2024-02-29,2024-05-20,922.0494651698908,0.3687240052757931,3,2.3769620801035702,Short-distance,Tropical
ribgul,Ring-billed Gull,Larus delawarensis,L11409084,Snake River--3 mile rapids (Asotin Co.),2021-06-16,4.0,46.3052535,-117.0093727,True,False,False,S216499865,,US-WA,2021,US,19.37739866860113,2.197065003057493,73.23696024554232,11.075033533228009,Urban,0.6525268777504188,2021-02-19,2021-06-11,360.1455900406529,0.5290213405595241,7,3.845602457885876,Altitudinal,Tropical
ribgul,Ring-billed Gull,Larus delawarensis,L629829,Outhwaite Reservoir,2020-04-08,7.0,40.8395284,-82.935791,True,False,False,S216503429,,US-OH,2020,ZA,28.392259313036494,3.369818342817395,51.9375885543012,12.167340955662938,Forest,0.9698207852410403,2020-03-24,2020-05-19,1087.7126019963998,0.6149172424160594,5,4.902580767814893,Altitudinal,Tropical
bawwar,Black-and-white Warbler,Mniotilta varia,L208734,Edith L. Moore Nature Sanctuary (UTC 094),2024-03-14,1.0,29.7717945,-95.5695572,True,False,False,S216510830,,US-TX,2024,IN,12.624137651771278,1.4497061082275342,63.035608567413774,8.896646420286835,Grassland,0.8067147680447275,2024-02-16,2024-07-01,803.7041703493313,0.5418965011208873,2,5.851074138042697,Altitudinal,Temperate
ribgul,Ring-billed Gull,Larus delawarensis,L1447130,Cannon/Wells Lake--Causeway,2022-04-05,1.0,44.2815575,-93.350716,True,False,False,S216481440,,US-MN,2022,BR,26.408198784747253,11.791896399838969,88.49094323168924,14.704547288581978,Urban,0.9411403351458403,2022-02-20,2022-07-01,1290.4919539779905,0.7164869356023688,7,7.504666909944593,Long-distance,Tropical
ribgul,Ring-billed Gull,Larus delawarensis,L3121964,High Island Beach (Gulf Seawatch),2020-03-28,2.0,29.5497991,-94.3877969,True,False,False,S216511762,,US-TX,2020,IN,15.861960924315039,2.5026226249507855,77.94884159270154,12.036184207838257,Forest,0.8140682873866807,2020-03-20,2020-07-07,1089.4850819579167,0.35675667919769427,6,2.2694582896321287,Long-distance,Arid
bushti,Bushtit,Psaltriparus minimus,L3194041,"SE Fish Hatchery Rd, Fall City",2020-08-03,9.0,47.5514416,-121.8499017,True,False,False,S216510095,,US-WA,2020,IN,21.064278674977256,2.8962281409718886,74.5963681633296,7.408060452771766,Grassland,0.8111562615875056,2020-02-29,2020-05-14,862.6122570531306,0.9993529298700329,7,7.03573971693801,Short-distance,Arid
evegro,Evening Grosbeak,Coccothraustes vespertinus,L292411,Crescent Lake WMA,2021-05-20,3.0,47.8162308,-121.9934082,True,False,False,S216368196,,US-WA,2021,US,19.199094799015153,1.3322052356299607,45.4341269687346,9.389616576759085,Wetlands,0.6757467603471771,2021-03-15,2021-05-04,1301.552411310497,0.4333338755249413,5,4.318751930550583,Long-distance,Tropical
ribgul,Ring-billed Gull,Larus delawarensis,L1781496,Walt Disney World--Seven Seas Lagoon,2021-08-05,16.0,28.4106351,-81.5826998,True,False,False,S216511542,,US-FL,2021,IN,30.162056519658176,2.4978161631259734,78.47212897107784,9.467212015723783,Agricultural,0.937525986759583,2021-02-21,2021-05-23,862.7486326664225,0.6972743463759475,3,8.403817124316696,Altitudinal,Subtropical
evegro,Evening Grosbeak,Coccothraustes vespertinus,L40784920,"2015 Lake Tahoe Blvd, South Lake Tahoe US-CA 38.91463, -120.00405",2022-08-25,8.0,38.914625,-120.004051,True,False,True,S216286140,,US-CA,2022,IN,26.26707779390154,0.2466883501347415,55.18675231125497,11.857098839765598,Wetlands,0.856299326716117,2022-03-30,2022-09-17,996.4022459332484,0.5523233686554994,3,9.901665787310625,Short-distance,Temperate
bushti,Bushtit,Psaltriparus minimus,L3194041,"SE Fish Hatchery Rd, Fall City",2020-06-11,9.0,47.5514416,-121.8499017,True,False,False,S216510095,,US-WA,2020,BR,14.808610108413166,0.30491845615023916,47.10906881936758,9.507551761834678,Agricultural,0.985633620087704,2020-03-10,2020-08-16,298.0919850768213,0.99761683604055,7,8.457956240089775,Short-distance,Tropical
bawwar,Black-and-white Warbler,Mniotilta varia,L13733170,"751 NE 160th Ave, Williston US-FL 29.34111, -82.50304",2022-05-30,1.0,29.341115,-82.503038,True,False,True,S216508098,,US-FL,2022,IN,21.37106539950176,0.6160829510330673,80.83276216008117,11.773408353771798,Urban,0.17823309891158345,2022-03-13,2022-04-27,1340.9486071870942,0.5870043605916931,2,8.60058926440557,Long-distance,Tropical
bushti,Bushtit,Psaltriparus minimus,L4753011,Big Bend NP--Chisos Basin Loop area,2024-06-23,1.0,29.2754569,-103.3053339,True,False,False,S216501111,,US-TX,2024,ZA,23.71362673188852,6.829754128437095,55.51176418723524,9.379046232704894,Grassland,0.5742703802570872,2024-03-13,2024-06-21,999.804237370894,0.1733610124719337,2,2.3486942852676496,Long-distance,Subtropical
bushti,Bushtit,Psaltriparus minimus,L4753011,Big Bend NP--Chisos Basin Loop area,2020-06-01,1.0,29.2754569,-103.3053339,True,False,False,S216501111,,US-TX,2020,US,27.74636663142838,3.7008810822200005,86.34537810729321,11.932371303550326,Wetlands,0.7029656635446435,2020-03-21,2020-06-03,624.4188404760696,0.5102578212000898,3,2.2310500952846746,Altitudinal,Arid
ribgul,Ring-billed Gull,Larus delawarensis,L1837850,Holden Beach--Beachfront,2024-04-21,1.0,33.9107651,-78.2965672,True,False,False,S216507389,,US-NC,2024,IN,18.875907111521606,0.2079653868109042,54.0912501647736,9.78933891544715,Urban,0.024970900434131194,2024-02-15,2024-03-19,1156.7077165872856,0.7345201578474331,7,2.6764046408160445,Short-distance,Arid
evegro,Evening Grosbeak,Coccothraustes vespertinus,L2665721,Sax-Zim Bog--Mary Lou's Feeding Station,2020-04-15,16.0,47.3047,-92.83039,True,False,False,S216438834,,US-MN,2020,IN,25.858493553241722,7.856978757121612,62.45188801849808,9.203318462444376,Forest,0.008349737513769662,2020-03-08,2020-05-16,1212.910515663276,0.13387296911274515,1,6.221689869740791,Altitudinal,Arid
bushti,Bushtit,Psaltriparus minimus,L583568,Home Alta Mesa Rd-Wilton,2024-06-23,2.0,38.3993722,-121.2220639,True,False,True,S216510898,,US-CA,2024,US,23.219003568855996,1.315164492497022,51.258051210796594,6.569983026748417,Grassland,0.0165371245606708,2024-02-17,2024-04-10,1242.4208537980326,0.16137337151482933,4,6.992708896520895,Long-distance,Subtropical
ribgul,Ring-billed Gull,Larus delawarensis,L1837850,Holden Beach--Beachfront,2024-03-14,1.0,33.9107651,-78.2965672,True,False,False,S216507389,,US-NC,2024,BR,25.2616143920671,2.017825425943596,58.002995096536296,6.5138025392311505,Agricultural,0.8102058495033355,2024-03-26,2024-08-21,1245.8606094437368,0.6935264272259882,5,2.9619847394959113,Short-distance,Tropical
ribgul,Ring-billed Gull,Larus delawarensis,L1837850,Holden Beach--Beachfront,2023-07-27,1.0,33.9107651,-78.2965672,True,False,False,S216507389,,US-NC,2023,US,24.209703247847045,1.5214643134372778,85.61037856245912,7.9848376322257675,Urban,0.5801763697965339,2023-02-26,2023-06-06,147.33793688822607,0.767153102143225,7,3.895935132236473,Long-distance,Temperate
evegro,Evening Grosbeak,Coccothraustes vespertinus,L2665721,Sax-Zim Bog--Mary Lou's Feeding Station,2024-03-28,16.0,47.3047,-92.83039,True,False,False,S216438834,,US-MN,2024,US,24.8853606359027,0.6267627935138896,42.2575682206146,8.970382219470887,Agricultural,0.024875882014605444,2024-02-18,2024-04-04,1245.0269421771034,0.38725904025443403,3,5.338748789984315,Long-distance,Temperate
ribgul,Ring-billed Gull,Larus delawarensis,L1447130,Cannon/Wells Lake--Causeway,2024-03-18,1.0,44.2815575,-93.350716,True,False,False,S216481440,,US-MN,2024,US,26.57701058851037,3.745300593805999,46.86500163577851,12.916170897219166,Urban,0.4084873888822733,2024-02-19,2024-08-09,840.0001831853623,0.8544926133956693,2,7.702756237467144,Long-distance,Tropical
bawwar,Black-and-white Warbler,Mniotilta varia,L13733170,"751 NE 160th Ave, Williston US-FL 29.34111, -82.50304",2022-06-05,1.0,29.341115,-82.503038,True,False,True,S216508098,,US-FL,2022,BR,28.334555745933113,2.211044166170863,81.0625077279852,7.871706528014572,Urban,0.14950863952069615,2022-03-15,2022-06-12,551.9568167484551,0.7050444718255345,2,8.791864569071448,Altitudinal,Subtropical
ribgul,Ring-billed Gull,Larus delawarensis,L342269,Walden Ponds Wildlife Habitat--Walden & Sawhill Ponds all together,2023-04-03,54.0,40.044253,-105.1867721,True,False,False,S216513065,,US-CO,2023,US,22.882207776386124,2.7002290650301912,40.901450447945614,6.996056037406099,Forest,0.4910679496535785,2023-02-19,2023-08-10,1164.045001251911,0.9502511935335578,7,1.5085984683206783,Short-distance,Arid
bawwar,Black-and-white Warbler,Mniotilta varia,L13738767,Buxton Woods Coastal Reserve,2024-05-14,,35.2536716,-75.5610888,True,False,False,S216499433,,US-NC,2024,US,21.77206991822251,5.963253673962362,68.96567013942304,17.0134832361649,Agricultural,0.3718601153330944,2024-03-04,2024-06-11,916.4520795222818,0.6513715524132325,1,6.661518387036703,Short-distance,Tropical
bawwar,Black-and-white Warbler,Mniotilta varia,L208734,Edith L. Moore Nature Sanctuary (UTC 094),2022-07-25,1.0,29.7717945,-95.5695572,True,False,False,S216510830,,US-TX,2022,IN,22.75150880730939,0.21463593458811603,65.63076220516,7.059813094478157,Grassland,0.6737116477208488,2022-02-25,2022-07-23,545.7574544305523,0.16329168199755906,3,9.61872664598592,Short-distance,Subtropical
ribgul,Ring-billed Gull,Larus delawarensis,L629829,Outhwaite Reservoir,2020-04-24,7.0,40.8395284,-82.935791,True,False,False,S216503429,,US-OH,2020,US,12.66367403704126,3.414745578819769,57.27897929354065,8.328608282283307,Urban,0.37151957524357326,2020-03-18,2020-05-17,968.450279776846,0.9561656838882706,2,3.0526744549761133,Long-distance,Arid
ribgul,Ring-billed Gull,Larus delawarensis,L629829,Outhwaite Reservoir,2022-04-23,7.0,40.8395284,-82.935791,True,False,False,S216503429,,US-OH,2022,US,11.235547035237586,0.3788801478242008,60.547127617505495,8.616198848505078,Wetlands,0.31694528863558546,2022-02-19,2022-06-17,1476.0687530764956,0.7009093819546891,2,8.261655410248888,Long-distance,Subtropical
ribgul,Ring-billed Gull,Larus delawarensis,L1447130,Cannon/Wells Lake--Causeway,2022-03-31,1.0,44.2815575,-93.350716,True,False,False,S216481440,,US-MN,2022,ZA,25.162038695277605,2.385002643486705,54.12751337593194,7.09989432789202,Agricultural,0.5576423933431586,2022-02-25,2022-06-27,556.7008929989117,0.14898275840999242,1,5.083028622703877,Short-distance,Tropical
ribgul,Ring-billed Gull,Larus delawarensis,L40828647,Teal pier,2023-05-07,5.0,32.792506,-117.209805,True,False,True,S216510417,,US-CA,2023,US,11.380521378450965,2.679465069899874,61.18850599654617,15.067566800955037,Agricultural,0.04001313053512434,2023-02-26,2023-08-20,1327.2535061595313,0.09666476716567107,5,6.174213257601103,Long-distance,Tropical
ribgul,Ring-billed Gull,Larus delawarensis,L1447130,Cannon/Wells Lake--Causeway,2024-07-14,1.0,44.2815575,-93.350716,True,False,False,S216481440,,US-MN,2024,ZA,26.620135096034506,2.0801181304292515,79.89023406705363,3.3292774961884097,Forest,0.5059833291570635,2024-03-16,2024-08-16,1031.7617780623748,0.8073371707198082,6,9.15647715630418,Altitudinal,Tropical
evegro,Evening Grosbeak,Coccothraustes vespertinus,L17839292,"49 Drew Lane, Chateaugay, New York, US (44.838, -74.04)",2023-07-07,1.0,44.8381898,-74.0399963,True,False,True,S216509427,,US-NY,2023,IN,8.483838535003814,1.7009790917859537,76.22789545794092,7.421159458364638,Forest,0.1722183222070327,2023-03-24,2023-04-26,838.4972418467935,0.3064083949335007,3,1.149546040544445,Long-distance,Arid
bawwar,Black-and-white Warbler,Mniotilta varia,L208734,Edith L. Moore Nature Sanctuary (UTC 094),2021-04-02,1.0,29.7717945,-95.5695572,True,False,False,S216510830,,US-TX,2021,BR,19.606256891682612,0.2402860526653392,60.28226297236188,10.377704165184877,Grassland,0.14105979949229708,2021-03-26,2021-04-26,1130.4410190768945,0.8706008425757117,6,1.0247589599852889,Short-distance,Tropical
ribgul,Ring-billed Gull,Larus delawarensis,L342269,Walden Ponds Wildlife Habitat--Walden & Sawhill Ponds all together,2021-07-22,54.0,40.044253,-105.1867721,True,False,False,S216513065,,US-CO,2021,BR,22.202958456019413,3.523783926451446,79.03496520858144,12.049637212003207,Wetlands,0.9891841643660959,2021-03-19,2021-05-27,1077.9990428717929,0.1287615436759736,7,4.674551619008773,Altitudinal,Temperate
evegro,Evening Grosbeak,Coccothraustes vespertinus,L2187646,Steamboat Springs Ski Area,2022-05-17,6.0,40.4606624,-106.7850494,True,False,False,S216457212,,US-CO,2022,BR,18.941154545473573,4.977066997011134,44.07369488564709,12.636891919211953,Wetlands,0.39343548943686024,2022-02-17,2022-04-04,962.3753430204033,0.029708305346752617,7,9.264052501269463,Short-distance,Tropical
ribgul,Ring-billed Gull,Larus delawarensis,L11409084,Snake River--3 mile rapids (Asotin Co.),2022-08-19,4.0,46.3052535,-117.0093727,True,False,False,S216499865,,US-WA,2022,BR,31.130048567734683,3.2320731624144354,73.67098644557163,12.08779630282255,Wetlands,0.5492512713778943,2022-03-21,2022-08-20,1270.569178296877,0.2012993485600898,2,5.967056255492312,Short-distance,Subtropical
bawwar,Black-and-white Warbler,Mniotilta varia,L208734,Edith L. Moore Nature Sanctuary (UTC 094),2021-07-16,1.0,29.7717945,-95.5695572,True,False,False,S216510830,,US-TX,2021,IN,25.55807439044445,0.9609116307863235,49.32099024269873,10.819355302880933,Agricultural,0.746082156572893,2021-03-03,2021-04-10,672.1353057237164,0.7493831543598622,2,2.8745702745781028,Long-distance,Tropical
ribgul,Ring-billed Gull,Larus delawarensis,L342269,Walden Ponds Wildlife Habitat--Walden & Sawhill Ponds all together,2021-05-21,54.0,40.044253,-105.1867721,True,False,False,S216513065,,US-CO,2021,ZA,12.975589496677404,0.9486407730976979,44.27015150813608,10.143475959354049,Forest,0.5102159340784042,2021-02-23,2021-08-01,1086.2587360459668,0.48632022724902646,7,3.2146672804914562,Short-distance,Subtropical
ribgul,Ring-billed Gull,Larus delawarensis,L1396692,George Freer Memorial Beach,2022-05-29,10.0,41.9102459,-73.9727658,True,False,False,S216505595,,US-NY,2022,IN,21.038195176094387,0.7290466408988917,63.04491691032909,6.40082420472936,Agricultural,0.6974612672267269,2022-02-19,2022-04-18,794.0942266563442,0.6250225476519636,5,4.216138224981332,Altitudinal,Arid
ribgul,Ring-billed Gull,Larus delawarensis,L629829,Outhwaite Reservoir,2022-03-05,7.0,40.8395284,-82.935791,True,False,False,S216503429,,US-OH,2022,BR,30.167157661505478,3.868573416330257,72.02236369966263,12.75961454786329,Grassland,0.5332006643690402,2022-03-26,2022-07-28,1455.3939014270886,0.7414517680393581,4,7.64582591118595,Long-distance,Arid
bushti,Bushtit,Psaltriparus minimus,L583568,Home Alta Mesa Rd-Wilton,2021-06-24,2.0,38.3993722,-121.2220639,True,False,True,S216510898,,US-CA,2021,US,24.470150931413695,0.45673988286313716,53.407161480596045,12.95155703081844,Wetlands,0.5652889599539821,2021-03-12,2021-04-26,1204.7754965132463,0.8519307491238942,2,5.969674980412624,Long-distance,Arid
evegro,Evening Grosbeak,Coccothraustes vespertinus,L292411,Crescent Lake WMA,2021-04-01,3.0,47.8162308,-121.9934082,True,False,False,S216368196,,US-WA,2021,US,27.36253668654901,1.5209212275496835,81.27674207602078,4.620770806262831,Wetlands,0.2725311690402068,2021-02-25,2021-06-01,1191.236919979044,0.5533981952867529,6,3.6940281147042877,Short-distance,Temperate
bushti,Bushtit,Psaltriparus minimus,L384546,Waneka Lake/Greenlee Preserve,2022-07-08,4.0,39.9970462,-105.1141834,True,False,False,S216509119,,US-CO,2022,ZA,23.246918418553776,0.9659437168843008,80.00687913760379,11.729354035367269,Agricultural,0.06519280218469103,2022-03-09,2022-05-09,1024.295148422349,0.3504225718160924,4,7.477532520406378,Altitudinal,Temperate
evegro,Evening Grosbeak,Coccothraustes vespertinus,L292411,Crescent Lake WMA,2024-03-13,3.0,47.8162308,-121.9934082,True,False,False,S216368196,,US-WA,2024,US,17.003488838525445,3.046462032475164,78.64200417132517,12.247847670638354,Urban,0.06392316419193877,2024-02-17,2024-08-13,1403.266369839957,0.8437913444665007,5,6.4416229498202835,Altitudinal,Arid
ribgul,Ring-billed Gull,Larus delawarensis,L1781496,Walt Disney World--Seven Seas Lagoon,2021-08-20,16.0,28.4106351,-81.5826998,True,False,False,S216511542,,US-FL,2021,ZA,26.765625226880434,0.8505005964436556,86.30964932073132,10.102815442600667,Grassland,0.7221555793166278,2021-02-18,2021-05-29,974.6612938121209,0.5956877349680622,3,7.322474051415206,Long-distance,Subtropical
grnkin,Green Kingfisher,Chloroceryle americana,L9822293,"Fort Clark Springs,""rocky trail""",2022-03-19,1.0,29.3034732,-100.4174303,True,False,True,S216507966,,US-TX,2022,US,17.988613653891903,1.3799563576775105,75.87324953059561,7.662941735440043,Wetlands,0.8332094569102624,2022-03-08,2022-08-02,1139.3974995432059,0.506083465645757,7,6.8685923771675,Altitudinal,Arid
evegro,Evening Grosbeak,Coccothraustes vespertinus,L2187646,Steamboat Springs Ski Area,2022-05-15,6.0,40.4606624,-106.7850494,True,False,False,S216457212,,US-CO,2022,BR,23.73251940865358,5.5953304597444,52.1589990132113,11.181619654494229,Grassland,0.6780603767876752,2022-03-07,2022-06-09,1306.840824988459,0.7370186364578603,7,3.19044951334548,Altitudinal,Tropical
evegro,Evening Grosbeak,Coccothraustes vespertinus,L2665721,Sax-Zim Bog--Mary Lou's Feeding Station,2021-07-26,16.0,47.3047,-92.83039,True,False,False,S216438834,,US-MN,2021,BR,18.736880103488044,1.899585546509904,68.86767006098339,8.35777743169938,Agricultural,0.27117778571120343,2021-03-15,2021-06-18,948.3469716762219,0.9968254368112404,5,3.575008209050767,Altitudinal,Arid
